ADM3_PCODE;JUNTA_SEXO;Sufragantes;Votos_válidos;Nulos;Blancos;Nulos_pct;Blancos_pct;"DANIEL NOBOA AZIN
(Derecha liberal 
moderada)";"LUISA GONZALEZ
(Izquierda autoritaria)"
EC050553;FEMENINO;2901,0;2540,0;335,0;26,0;0,11547742157876595;0,008962426749396759;0,6111685625646329;0,2643915891072044
EC050554;FEMENINO;2637,0;2410,0;210,0;16,0;0,07963594994311718;0,006067500948047023;0,6602199469093667;0,25369738339021614
EC050555;FEMENINO;1370,0;1263,0;97,0;10,0;0,0708029197080292;0,0072992700729927005;0,6554744525547446;0,2664233576642336
EC050650;FEMENINO;7675,0;6932,0;694,0;49,0;0,09042345276872964;0,006384364820846905;0,6397394136807818;0,2634527687296417
EC050651;FEMENINO;929,0;796,0;120,0;13,0;0,12917115177610333;0,013993541442411194;0,4790096878363832;0,37782561894510225
EC050652;FEMENINO;529,0;477,0;46,0;6,0;0,08695652173913043;0,011342155009451797;0,6294896030245747;0,2722117202268431
EC050750;FEMENINO;3207,0;2895,0;294,0;18,0;0,09167446211412535;0,005612722170252572;0,42968506392266914;0,4730277517929529
EC050751;FEMENINO;2736,0;2408,0;311,0;20,0;0,11366959064327485;0,007309941520467836;0,23501461988304093;0,6451023391812866
EC050752;FEMENINO;1045,0;943,0;100,0;2,0;0,09569377990430622;0,0019138755980861245;0,35406698564593303;0,5483253588516747
EC050753;FEMENINO;722,0;681,0;39,0;2,0;0,054016620498614956;0,002770083102493075;0,2742382271468144;0,6689750692520776
EC050754;FEMENINO;322,0;302,0;18,0;2,0;0,055900621118012424;0,006211180124223602;0,5900621118012422;0,34782608695652173
EC060150;FEMENINO;23456,0;22314,0;1108,0;33,0;0,04723738062755798;0,0014068894952251024;0,7689716916780355;0,18234140518417463
EC060151;FEMENINO;1397,0;1245,0;138,0;13,0;0,09878310665712241;0,009305654974946313;0,5783822476735863;0,31281317108088763
EC060152;FEMENINO;2692,0;2455,0;222,0;15,0;0,0824665676077266;0,005572065378900446;0,7355126300148589;0,17644873699851413
EC060153;FEMENINO;993,0;908,0;81,0;4,0;0,08157099697885196;0,004028197381671702;0,7452165156092648;0,1691842900302115
EC060154;FEMENINO;1885,0;1669,0;194,0;22,0;0,10291777188328913;0,011671087533156498;0,4153846153846154;0,470026525198939
EC060155;FEMENINO;2688,0;2515,0;161,0;12,0;0,059895833333333336;0,004464285714285714;0,7563244047619048;0,1793154761904762
EC060156;FEMENINO;3536,0;3193,0;304,0;37,0;0,08597285067873303;0,010463800904977375;0,47341628959276016;0,4295814479638009
EC060157;FEMENINO;2210,0;1925,0;263,0;22,0;0,11900452488687782;0,009954751131221719;0,5981900452488688;0,27285067873303165
EC060158;FEMENINO;2675,0;2384,0;268,0;23,0;0,10018691588785046;0,008598130841121496;0,5603738317757009;0,33084112149532713
EC060159;FEMENINO;2086,0;1946,0;129,0;8,0;0,06184084372003835;0,003835091083413231;0,7425695110258869;0,19031639501438158
EC060160;FEMENINO;3289,0;2985,0;287,0;16,0;0,08726056552143509;0,00486470051687443;0,6913955609607784;0,2161751292186075
EC060161;FEMENINO;2924,0;2694,0;195,0;35,0;0,06668946648426813;0,011969904240766074;0,6668946648426812;0,25444596443228457
EC060250;FEMENINO;4243,0;3861,0;346,0;36,0;0,08154607588970068;0,008484562809333018;0,5689370728258307;0,3410322884751355
EC060251;FEMENINO;3262,0;2831,0;383,0;47,0;0,11741263028816677;0,014408338442673207;0,30410790925812387;0,5637645616186389
EC060253;FEMENINO;700,0;594,0;83,0;22,0;0,11857142857142858;0,03142857142857143;0,4357142857142857;0,41285714285714287
EC060254;FEMENINO;598,0;535,0;57,0;6,0;0,09531772575250837;0,010033444816053512;0,411371237458194;0,48327759197324416
EC060255;FEMENINO;513,0;458,0;47,0;8,0;0,09161793372319688;0,015594541910331383;0,42300194931773877;0,4697855750487329
EC060256;FEMENINO;121,0;109,0;12,0;0,0;0,09917355371900827;0,0;0,48760330578512395;0,4132231404958678
EC060257;FEMENINO;235,0;209,0;22,0;4,0;0,09361702127659574;0,01702127659574468;0,4;0,48936170212765956
EC060258;FEMENINO;245,0;226,0;18,0;1,0;0,07346938775510205;0,004081632653061225;0,3224489795918367;0,6
EC060259;FEMENINO;879,0;798,0;76,0;5,0;0,08646188850967008;0,005688282138794084;0,6177474402730375;0,2901023890784983
EC060260;FEMENINO;3382,0;3024,0;325,0;33,0;0,0960969840331165;0,009757539917208752;0,5183323477232407;0,37581312832643404
EC060350;FEMENINO;4489,0;3992,0;473,0;24,0;0,10536867899309423;0,005346402316774337;0,5776342169748273;0,31165070171530407
EC060351;FEMENINO;358,0;343,0;14,0;1,0;0,03910614525139665;0,002793296089385475;0,7094972067039106;0,24860335195530725
EC060352;FEMENINO;5991,0;5384,0;558,0;46,0;0,09313970956434652;0,007678183942580538;0,4742113169754632;0,42447003839091973
EC060353;FEMENINO;1124,0;1004,0;110,0;10,0;0,09786476868327403;0,008896797153024912;0,4653024911032028;0,4279359430604982
EC060354;FEMENINO;898,0;777,0;116,0;5,0;0,1291759465478842;0,005567928730512249;0,344097995545657;0,5211581291759465
EC060450;FEMENINO;5388,0;5030,0;336,0;22,0;0,062360801781737196;0,004083147735708983;0,7557535263548627;0,17780252412769115
EC060550;FEMENINO;2562,0;2291,0;249,0;22,0;0,09718969555035128;0,00858704137392662;0,5604996096799375;0,3337236533957845
EC060551;FEMENINO;300,0;278,0;16,0;6,0;0,05333333333333334;0,02;0,5833333333333334;0,3433333333333333
EC060552;FEMENINO;223,0;202,0;17,0;4,0;0,07623318385650224;0,017937219730941704;0,5246636771300448;0,3811659192825112
EC060553;FEMENINO;346,0;310,0;35,0;1,0;0,10115606936416185;0,002890173410404624;0,3179190751445087;0,5780346820809249
EC060554;FEMENINO;390,0;350,0;28,0;11,0;0,07179487179487179;0,028205128205128206;0,6333333333333333;0,2641025641025641
EC060650;FEMENINO;9077,0;7941,0;999,0;138,0;0,1100583893356836;0,01520326098931365;0,4762586757739341;0,39858984245896223
EC060651;FEMENINO;3050,0;2657,0;363,0;30,0;0,11901639344262295;0,009836065573770493;0,5731147540983607;0,2980327868852459
EC060652;FEMENINO;4412,0;3992,0;389,0;31,0;0,08816863100634632;0,007026291931097008;0,5111060743427017;0,3936990027198549
EC060750;FEMENINO;6191,0;5872,0;305,0;14,0;0,04926506218704571;0,002261347116782426;0,7761266354385398;0,17234695525763205
EC060751;FEMENINO;215,0;206,0;8,0;1,0;0,037209302325581395;0,004651162790697674;0,7488372093023256;0,20930232558139536
EC060752;FEMENINO;873,0;834,0;33,0;5,0;0,037800687285223365;0,0057273768613974796;0,7651775486827033;0,19014891179839633
EC060753;FEMENINO;276,0;265,0;11,0;0,0;0,03985507246376811;0,0;0,7717391304347826;0,18840579710144928
EC060754;FEMENINO;4931,0;4532,0;371,0;27,0;0,07523828837963902;0,00547556276617319;0,7531940782802677;0,16588927195295072
EC060755;FEMENINO;848,0;797,0;49,0;2,0;0,05778301886792453;0,0023584905660377358;0,7582547169811321;0,18160377358490565
EC060756;FEMENINO;1635,0;1547,0;79,0;8,0;0,048318042813455656;0,004892966360856269;0,7877675840978593;0,1584097859327217
EC060757;FEMENINO;499,0;481,0;16,0;2,0;0,03206412825651302;0,004008016032064128;0,8036072144288577;0,16032064128256512
EC060758;FEMENINO;476,0;459,0;16,0;1,0;0,03361344537815126;0,0021008403361344537;0,8298319327731093;0,13445378151260504
EC060759;FEMENINO;202,0;193,0;8,0;1,0;0,039603960396039604;0,0049504950495049506;0,6683168316831684;0,2871287128712871
EC060850;FEMENINO;4404,0;4032,0;332,0;38,0;0,07538601271571299;0,00862851952770209;0,5524523160762943;0,3630790190735695
EC060950;FEMENINO;1161,0;1116,0;43,0;2,0;0,037037037037037035;0,0017226528854435831;0,7579672695951766;0,20327304048234282
EC060951;FEMENINO;575,0;553,0;19,0;3,0;0,03304347826086956;0,0052173913043478265;0,7060869565217391;0,25565217391304346
EC060952;FEMENINO;463,0;444,0;18,0;1,0;0,038876889848812095;0,0021598272138228943;0,7580993520518359;0,20086393088552915
EC060953;FEMENINO;359,0;326,0;31,0;2,0;0,08635097493036212;0,005571030640668524;0,7604456824512534;0,14763231197771587
EC060954;FEMENINO;703,0;674,0;29,0;0,0;0,041251778093883355;0,0;0,8207681365576103;0,1379800853485064
EC060955;FEMENINO;208,0;186,0;6,0;16,0;0,028846153846153848;0,07692307692307693;0,7644230769230769;0,12980769230769232
EC060956;FEMENINO;107,0;101,0;6,0;0,0;0,056074766355140186;0,0;0,6074766355140186;0,3364485981308411
EC061050;FEMENINO;5924,0;5370,0;521,0;33,0;0,08794733288318704;0,005570560432140445;0,40175557056043215;0,5047265361242403
EC070150;FEMENINO;3086,0;2862,0;195,0;25,0;0,06318859364873623;0,008101101749837978;0,43778353856124436;0,4896305897602074
EC070152;FEMENINO;1384,0;1297,0;79,0;8,0;0,05708092485549133;0,005780346820809248;0,3338150289017341;0,6033236994219653
EC070250;FEMENINO;8448,0;7958,0;443,0;47,0;0,05243844696969697;0,00556344696969697;0,5445075757575758;0,3974905303030303
EC070251;FEMENINO;531,0;502,0;26,0;3,0;0,04896421845574388;0,005649717514124294;0,3766478342749529;0,568738229755179
EC070254;FEMENINO;1056,0;961,0;84,0;11,0;0,07954545454545454;0,010416666666666666;0,3806818181818182;0,5293560606060606
EC070255;FEMENINO;260,0;245,0;11,0;4,0;0,04230769230769231;0,015384615384615385;0,4461538461538462;0,49615384615384617
EC070256;FEMENINO;618,0;594,0;22,0;2,0;0,03559870550161812;0,003236245954692557;0,37216828478964403;0,5889967637540453
EC070350;FEMENINO;971,0;886,0;77,0;8,0;0,07929969104016478;0,008238928939237899;0,6622039134912462;0,25025746652935116
EC070351;FEMENINO;543,0;511,0;26,0;6,0;0,04788213627992634;0,011049723756906077;0,7016574585635359;0,23941068139963168
EC070352;FEMENINO;365,0;341,0;20,0;4,0;0,0547945205479452;0,010958904109589041;0,6027397260273972;0,3315068493150685
EC070353;FEMENINO;174,0;167,0;6,0;1,0;0,034482758620689655;0,005747126436781609;0,6954022988505747;0,26436781609195403
EC070354;FEMENINO;173,0;168,0;3,0;2,0;0,017341040462427744;0,011560693641618497;0,6647398843930635;0,3063583815028902
EC070355;FEMENINO;195,0;189,0;5,0;1,0;0,02564102564102564;0,005128205128205128;0,37948717948717947;0,5897435897435898
EC070450;FEMENINO;2601,0;2472,0;120,0;9,0;0,0461361014994233;0,0034602076124567475;0,5198000768935025;0,43060361399461744
EC070451;FEMENINO;400,0;374,0;24,0;2,0;0,06;0,005;0,3875;0,5475
EC070550;FEMENINO;1402,0;1328,0;66,0;8,0;0,047075606276747506;0,005706134094151213;0,5021398002853067;0,4450784593437946
EC070650;FEMENINO;13020,0;12056,0;911,0;53,0;0,06996927803379416;0,004070660522273425;0,3595238095238095;0,5664362519201229
EC070651;FEMENINO;2228,0;2076,0;142,0;10,0;0,06373429084380611;0,004488330341113106;0,22127468581687612;0,7105026929982047
EC070652;FEMENINO;1238,0;1140,0;92,0;8,0;0,07431340872374798;0,006462035541195477;0,36995153473344106;0,5508885298869144
EC070653;FEMENINO;1165,0;1108,0;48,0;9,0;0,041201716738197426;0,007725321888412017;0,23004291845493563;0,721030042918455
EC070654;FEMENINO;1534,0;1418,0;108,0;8,0;0,07040417209908735;0,005215123859191656;0,2607561929595828;0,6636245110821382
EC070750;FEMENINO;1394,0;1302,0;79,0;13,0;0,05667144906743185;0,009325681492109038;0,47919655667144906;0,45480631276901007
EC070850;FEMENINO;2143,0;2029,0;93,0;21,0;0,0433971068595427;0,00979934671021932;0,4923005132991134;0,4545030331311246
EC070851;FEMENINO;205,0;191,0;12,0;2,0;0,05853658536585366;0,00975609756097561;0,4926829268292683;0,43902439024390244
EC070950;FEMENINO;20603,0;18917,0;1605,0;80,0;0,07790127651312916;0,0038829296704363443;0,4957045090520798;0,42246274814347423
EC070951;FEMENINO;2348,0;2161,0;180,0;7,0;0,07666098807495741;0,002981260647359455;0,32453151618398635;0,5958262350936968
EC070952;FEMENINO;840,0;783,0;52,0;5,0;0,06190476190476191;0,005952380952380952;0,36666666666666664;0,5654761904761905
EC070953;FEMENINO;1323,0;1209,0;104,0;10,0;0,07860922146636433;0,007558578987150416;0,36205593348450493;0,5517762660619804
EC070954;FEMENINO;1314,0;1178,0;126,0;10,0;0,0958904109589041;0,0076103500761035;0,3812785388127854;0,515220700152207
EC070955;FEMENINO;391,0;364,0;22,0;5,0;0,056265984654731455;0,01278772378516624;0,36828644501278773;0,5626598465473146
EC070956;FEMENINO;445,0;425,0;18,0;2,0;0,04044943820224719;0,0044943820224719105;0,24719101123595505;0,7078651685393258
EC071050;FEMENINO;7147,0;6746,0;381,0;20,0;0,05330908073317476;0,002798376941374003;0,7152651462151952;0,22862739611025606
EC071051;FEMENINO;490,0;442,0;43,0;5,0;0,08775510204081632;0,01020408163265306;0,39591836734693875;0,5061224489795918
EC071052;FEMENINO;455,0;422,0;26,0;7,0;0,05714285714285714;0,015384615384615385;0,4901098901098901;0,43736263736263736
EC071053;FEMENINO;481,0;455,0;22,0;4,0;0,04573804573804574;0,008316008316008316;0,6652806652806653;0,2806652806652807
EC071054;FEMENINO;269,0;256,0;12,0;1,0;0,04460966542750929;0,0037174721189591076;0,5464684014869888;0,4052044609665427
EC071055;FEMENINO;284,0;270,0;13,0;1,0;0,045774647887323945;0,0035211267605633804;0,7535211267605634;0,19718309859154928
EC071056;FEMENINO;671,0;624,0;41,0;6,0;0,06110283159463487;0,00894187779433681;0,526080476900149;0,4038748137108793
EC071150;FEMENINO;3910,0;3675,0;214,0;21,0;0,05473145780051151;0,005370843989769821;0,6641943734015345;0,27570332480818416
EC071151;FEMENINO;195,0;181,0;13,0;1,0;0,06666666666666667;0,005128205128205128;0,5487179487179488;0,37948717948717947
EC071152;FEMENINO;268,0;251,0;15,0;2,0;0,055970149253731345;0,007462686567164179;0,6119402985074627;0,3246268656716418
EC071153;FEMENINO;327,0;296,0;22,0;9,0;0,0672782874617737;0,027522935779816515;0,6055045871559633;0,2996941896024465
EC071250;FEMENINO;565,0;515,0;46,0;4,0;0,08141592920353982;0,007079646017699115;0,3415929203539823;0,5699115044247788
EC071251;FEMENINO;1049,0;983,0;63,0;3,0;0,06005719733079123;0,002859866539561487;0,5376549094375596;0,3994280266920877
EC071252;FEMENINO;278,0;264,0;7,0;7,0;0,025179856115107913;0,025179856115107913;0,22661870503597123;0,7230215827338129
EC071253;FEMENINO;756,0;706,0;46,0;4,0;0,06084656084656084;0,005291005291005291;0,5343915343915344;0,3994708994708995
EC071254;FEMENINO;507,0;481,0;24,0;2,0;0,047337278106508875;0,0039447731755424065;0,4516765285996055;0,4970414201183432
EC071255;FEMENINO;709,0;665,0;38,0;6,0;0,0535966149506347;0,00846262341325811;0,5952045133991537;0,3427362482369535
EC071256;FEMENINO;865,0;795,0;67,0;3,0;0,07745664739884393;0,003468208092485549;0,2184971098265896;0,7005780346820809
EC071257;FEMENINO;710,0;672,0;33,0;4,0;0,04647887323943662;0,005633802816901409;0,45774647887323944;0,4887323943661972
EC071350;FEMENINO;4562,0;4350,0;197,0;15,0;0,04318281455501973;0,003288031565103025;0,7615081104778606;0,19202104340201667
EC071351;FEMENINO;545,0;506,0;37,0;2,0;0,06788990825688074;0,003669724770642202;0,3541284403669725;0,5743119266055046
EC071352;FEMENINO;338,0;327,0;9,0;2,0;0,026627218934911243;0,005917159763313609;0,7958579881656804;0,17159763313609466
EC071353;FEMENINO;1057,0;915,0;126,0;15,0;0,11920529801324503;0,014191106906338695;0,38789025543992434;0,47776726584673607
EC071354;FEMENINO;491,0;459,0;30,0;2,0;0,06109979633401222;0,004073319755600814;0,670061099796334;0,26476578411405294
EC071355;FEMENINO;716,0;686,0;25,0;5,0;0,034916201117318434;0,006983240223463687;0,6284916201117319;0,329608938547486
EC071356;FEMENINO;297,0;284,0;12,0;1,0;0,04040404040404041;0,003367003367003367;0,734006734006734;0,2222222222222222
EC071357;FEMENINO;253,0;242,0;10,0;1,0;0,039525691699604744;0,003952569169960474;0,7075098814229249;0,2490118577075099
EC071358;FEMENINO;452,0;429,0;23,0;0,0;0,05088495575221239;0,0;0,8008849557522124;0,14823008849557523
EC071359;FEMENINO;322,0;302,0;17,0;2,0;0,052795031055900624;0,006211180124223602;0,782608695652174;0,15527950310559005
EC071450;FEMENINO;1074,0;1012,0;51,0;11,0;0,04748603351955307;0,010242085661080074;0,5558659217877095;0,38640595903165736
EC071451;FEMENINO;355,0;342,0;11,0;2,0;0,030985915492957747;0,005633802816901409;0,476056338028169;0,48732394366197185
EC071452;FEMENINO;333,0;311,0;19,0;3,0;0,057057057057057055;0,009009009009009009;0,4984984984984985;0,43543543543543545
EC071453;FEMENINO;259,0;237,0;19,0;3,0;0,07335907335907337;0,011583011583011582;0,5366795366795367;0,3783783783783784
EC080150;FEMENINO;19130,0;17735,0;1267,0;125,0;0,06623105070569786;0,006534239414532148;0,5948248823836906;0,33225300575013067
EC080152;FEMENINO;1109,0;1013,0;81,0;16,0;0,07303877366997295;0,014427412082957619;0,4003606853020739;0,5130748422001803
EC080153;FEMENINO;660,0;577,0;73,0;10,0;0,11060606060606061;0,015151515151515152;0,396969696969697;0,4772727272727273
EC080154;FEMENINO;1343,0;1196,0;116,0;31,0;0,08637379002233805;0,02308265078183172;0,4810126582278481;0,4095309009679821
EC080159;FEMENINO;870,0;772,0;76,0;22,0;0,08735632183908046;0,02528735632183908;0,5172413793103449;0,3701149425287356
EC080163;FEMENINO;2173,0;1970,0;171,0;32,0;0,0786930510814542;0,014726184997699034;0,441785549930971;0,4647952139898757
EC080165;FEMENINO;1092,0;983,0;97,0;12,0;0,08882783882783883;0,01098901098901099;0,38186813186813184;0,5183150183150184
EC080166;FEMENINO;1762,0;1611,0;134,0;17,0;0,07604994324631101;0,009648127128263337;0,4301929625425653;0,4841089670828604
EC080168;FEMENINO;4464,0;4062,0;363,0;39,0;0,08131720430107527;0,008736559139784945;0,4923835125448029;0,4175627240143369
EC080250;FEMENINO;2525,0;2233,0;162,0;130,0;0,06415841584158416;0,05148514851485148;0,25663366336633664;0,6277227722772277
EC080251;FEMENINO;483,0;440,0;34,0;9,0;0,07039337474120083;0,018633540372670808;0,2194616977225673;0,6915113871635611
EC080252;FEMENINO;542,0;468,0;64,0;10,0;0,11808118081180811;0,01845018450184502;0,3376383763837638;0,525830258302583
EC080253;FEMENINO;3725,0;3406,0;257,0;62,0;0,06899328859060402;0,01664429530201342;0,2751677852348993;0,6391946308724832
EC080254;FEMENINO;946,0;862,0;60,0;25,0;0,06342494714587738;0,026427061310782242;0,29069767441860467;0,620507399577167
EC080255;FEMENINO;159,0;137,0;15,0;7,0;0,09433962264150944;0,0440251572327044;0,1509433962264151;0,710691823899371
EC080256;FEMENINO;742,0;672,0;54,0;16,0;0,07277628032345014;0,0215633423180593;0,22371967654986524;0,6819407008086253
EC080257;FEMENINO;287,0;251,0;21,0;15,0;0,07317073170731707;0,05226480836236934;0,25435540069686413;0,6202090592334495
EC080258;FEMENINO;659,0;582,0;51,0;26,0;0,07738998482549317;0,03945371775417299;0,3990895295902883;0,48406676783004554
EC080259;FEMENINO;839,0;784,0;48,0;7,0;0,057210965435041714;0,00834326579261025;0,36829558998808104;0,566150178784267
EC080260;FEMENINO;517,0;470,0;25,0;22,0;0,048355899419729204;0,0425531914893617;0,11605415860735009;0,793036750483559
EC080261;FEMENINO;1915,0;1661,0;201,0;54,0;0,10496083550913839;0,028198433420365536;0,39530026109660577;0,4720626631853786
EC080262;FEMENINO;507,0;457,0;41,0;9,0;0,08086785009861933;0,01775147928994083;0,13806706114398423;0,7633136094674556
EC080263;FEMENINO;634,0;574,0;28,0;32,0;0,04416403785488959;0,050473186119873815;0,37066246056782337;0,5347003154574133
EC080264;FEMENINO;355,0;308,0;32,0;15,0;0,09014084507042254;0,04225352112676056;0,17183098591549295;0,6957746478873239
EC080265;FEMENINO;529,0;490,0;29,0;8,0;0,054820415879017016;0,015122873345935728;0,21739130434782608;0,7088846880907372
EC080350;FEMENINO;3838,0;3567,0;237,0;35,0;0,06175091193329859;0,009119332985930172;0,3084940072954664;0,6208963001563315
EC080351;FEMENINO;488,0;463,0;21,0;4,0;0,0430327868852459;0,00819672131147541;0,23975409836065573;0,7090163934426229
EC080352;FEMENINO;637,0;596,0;30,0;11,0;0,04709576138147567;0,01726844583987441;0,14599686028257458;0,7896389324960753
EC080353;FEMENINO;509,0;467,0;29,0;13,0;0,05697445972495088;0,025540275049115914;0,29862475442043224;0,618860510805501
EC080354;FEMENINO;348,0;332,0;16,0;0,0;0,04597701149425287;0,0;0,40804597701149425;0,5459770114942529
EC080355;FEMENINO;430,0;414,0;14,0;2,0;0,03255813953488372;0,004651162790697674;0,1697674418604651;0,7930232558139535
EC080356;FEMENINO;896,0;825,0;55,0;15,0;0,06138392857142857;0,016741071428571428;0,21428571428571427;0,7064732142857143
EC080357;FEMENINO;1921,0;1769,0;112,0;41,0;0,05830296720458095;0,021343050494534097;0,24726704841228528;0,6736074960957834
EC080358;FEMENINO;1684,0;1573,0;92,0;19,0;0,05463182897862233;0,011282660332541567;0,2209026128266033;0,7131828978622328
EC080450;FEMENINO;23590,0;21519,0;1860,0;207,0;0,07884696905468419;0,00877490462060195;0,5150487494701145;0,3971598134802883
EC080451;FEMENINO;1683,0;1468,0;193,0;22,0;0,11467617349970291;0,013071895424836602;0,47593582887700536;0,39631610219845514
EC080452;FEMENINO;695,0;619,0;72,0;4,0;0,10359712230215827;0,0057553956834532375;0,4115107913669065;0,479136690647482
EC080453;FEMENINO;5480,0;4970,0;442,0;68,0;0,08065693430656934;0,012408759124087591;0,3563868613138686;0,5505474452554745
EC080454;FEMENINO;2996,0;2718,0;227,0;51,0;0,07576769025367157;0,017022696929238985;0,49966622162883845;0,407543391188251
EC080455;FEMENINO;8335,0;7524,0;708,0;101,0;0,08494301139772045;0,012117576484703059;0,420755848830234;0,48194361127774443
EC080550;FEMENINO;9095,0;8143,0;789,0;160,0;0,08675096206706982;0,017592083562396922;0,32710280373831774;0,5682242990654206
EC080551;FEMENINO;595,0;503,0;78,0;14,0;0,13109243697478992;0,023529411764705882;0,21008403361344538;0,6352941176470588
EC080552;FEMENINO;665,0;624,0;29,0;12,0;0,04360902255639098;0,01804511278195489;0,22706766917293233;0,7112781954887218
EC080553;FEMENINO;263,0;247,0;13,0;3,0;0,049429657794676805;0,011406844106463879;0,3726235741444867;0,5665399239543726
EC080554;FEMENINO;483,0;450,0;27,0;6,0;0,055900621118012424;0,012422360248447204;0,2401656314699793;0,6915113871635611
EC080555;FEMENINO;100,0;93,0;5,0;2,0;0,05;0,02;0,26;0,67
EC080556;FEMENINO;566,0;513,0;30,0;23,0;0,053003533568904596;0,04063604240282685;0,24558303886925795;0,6607773851590106
EC080557;FEMENINO;412,0;368,0;32,0;12,0;0,07766990291262135;0,02912621359223301;0,11165048543689321;0,7815533980582524
EC080558;FEMENINO;304,0;287,0;16,0;1,0;0,05263157894736842;0,003289473684210526;0,28618421052631576;0,6578947368421053
EC080559;FEMENINO;675,0;593,0;35,0;47,0;0,05185185185185185;0,06962962962962962;0,17925925925925926;0,6992592592592592
EC080560;FEMENINO;555,0;491,0;42,0;22,0;0,07567567567567568;0,03963963963963964;0,3279279279279279;0,5567567567567567
EC080561;FEMENINO;885,0;808,0;63,0;14,0;0,0711864406779661;0,015819209039548022;0,24067796610169492;0,672316384180791
EC080650;FEMENINO;6822,0;6244,0;535,0;42,0;0,07842274992670771;0,006156552330694811;0,3843447669305189;0,5309293462327763
EC080651;FEMENINO;1070,0;973,0;88,0;9,0;0,08224299065420561;0,008411214953271028;0,35700934579439253;0,5523364485981308
EC080652;FEMENINO;1451,0;1305,0;133,0;13,0;0,09166092350103378;0,00895933838731909;0,2894555478980014;0,6099241902136457
EC080653;FEMENINO;3094,0;2828,0;224,0;42,0;0,07239819004524888;0,013574660633484163;0,31997414350355524;0,5940530058177117
EC080654;FEMENINO;4038,0;3690,0;311,0;38,0;0,07701832590391283;0,009410599306587419;0,3434868746904408;0,5703318474492323
EC080750;FEMENINO;2504,0;2241,0;212,0;52,0;0,08466453674121406;0,020766773162939296;0,35982428115015974;0,5351437699680511
EC080751;FEMENINO;1262,0;1121,0;115,0;26,0;0,09112519809825674;0,020602218700475437;0,31695721077654515;0,5713153724247226
EC080752;FEMENINO;1293,0;1167,0;97,0;29,0;0,07501933488012374;0,02242846094354215;0,419953596287703;0,48259860788863107
EC080753;FEMENINO;1691,0;1559,0;107,0;25,0;0,06327616794795979;0,01478415138971023;0,2613837965700769;0,6605558840922531
EC080754;FEMENINO;1745,0;1558,0;162,0;25,0;0,09283667621776505;0,014326647564469915;0,25787965616045844;0,6349570200573066
EC080755;FEMENINO;2017,0;1834,0;147,0;35,0;0,07288051561725335;0,017352503718393655;0,23847297967278136;0,6707982151710461
EC090152;FEMENINO;4173,0;3843,0;273,0;57,0;0,06542056074766354;0,013659237958303379;0,44716031631919484;0,47375988497483823
EC090153;FEMENINO;1556,0;1421,0;105,0;30,0;0,06748071979434447;0,019280205655526992;0,4820051413881748;0,43123393316195374
EC090156;FEMENINO;9813,0;8998,0;722,0;91,0;0,07357586874554163;0,00927341281972893;0,31774177111994295;0,5992051360440233
EC090157;FEMENINO;3848,0;3363,0;314,0;169,0;0,0816008316008316;0,04391891891891892;0,2944386694386694;0,5795218295218295
EC090158;FEMENINO;4197,0;3844,0;316,0;37,0;0,07529187514891589;0,00881582082439838;0,31331903740767214;0,6025732666190136
EC090250;FEMENINO;9036,0;8163,0;752,0;120,0;0,08322266489597167;0,013280212483399735;0,35756972111553786;0,545816733067729
EC090350;FEMENINO;7350,0;6651,0;601,0;98,0;0,0817687074829932;0,013333333333333334;0,2870748299319728;0,6178231292517007
EC090450;FEMENINO;20898,0;18911,0;1777,0;209,0;0,08503206048425686;0,010000957029380801;0,3425686668580725;0,5623504641592497
EC090550;FEMENINO;7630,0;6873,0;623,0;133,0;0,081651376146789;0,01743119266055046;0,25884665792922673;0,6419397116644823
EC090551;FEMENINO;1331,0;1220,0;97,0;14,0;0,07287753568745305;0,010518407212622089;0,2336589030803907;0,6829451540195342
EC090650;FEMENINO;31999,0;28370,0;3275,0;349,0;0,10234694834213569;0,010906590830963467;0,43795118597456173;0,44863901996937405
EC090652;FEMENINO;2124,0;1808,0;277,0;39,0;0,13041431261770245;0,018361581920903956;0,3681732580037665;0,4830508474576271
EC090653;FEMENINO;3247,0;2883,0;285,0;79,0;0,08777332922697875;0,02433015090853095;0,4690483523252233;0,418848167539267
EC090654;FEMENINO;1761,0;1601,0;144,0;16,0;0,0817717206132879;0,009085746734809767;0,39522998296422485;0,5139125496876774
EC090656;FEMENINO;2633,0;2310,0;265,0;58,0;0,10064565134827193;0,022028104823395366;0,4048613748575769;0,4724648689707558
EC090750;FEMENINO;58773,0;54020,0;4438,0;307,0;0,07551086383203172;0,0052234869753117925;0,48277270175080395;0,4363568305174145
EC090850;FEMENINO;25837,0;23422,0;2151,0;266,0;0,08325269961682857;0,010295312923327011;0,31919340480705966;0,5873359910206293
EC090851;FEMENINO;2616,0;2303,0;272,0;41,0;0,10397553516819572;0,015672782874617736;0,27446483180428133;0,6058868501529052
EC090852;FEMENINO;2217,0;2059,0;139,0;19,0;0,06269733874605322;0,008570139828597204;0,18989625620207487;0,7388362652232747
EC090950;FEMENINO;19736,0;17916,0;1603,0;214,0;0,08122213214430482;0,010843129306850425;0,3891366031617349;0,5186461289014997
EC091050;FEMENINO;62316,0;56658,0;5103,0;551,0;0,0818890814558059;0,008842030939084665;0,46031516785416265;0,4488895307786122
