ADM3_PCODE,anio_sat,viirs,m2_auo,edi,crts,dt,ct,edu,ndvi,mndwi,area,provincia_sat,canton_sat,parroquia_sat,sat_personas,sat_no_pobres,sat_pobres,sat_pobreza_pct,elec_v1_sufragantes,elec_v1_votos_validos,elec_v1_nulos,elec_v1_blancos,elec_v1_nulos_pct,elec_v1_blancos_pct,elec_v1_centro,elec_v1_centro_con_tinte_institucionalista,elec_v1_centro_pragmatico,elec_v1_centro_derecha_moderado,elec_v1_centro_izquierda_libertaria,elec_v1_daniel_noboa_azin_derecha_liberal_moderada,elec_v1_derecha_autoritaria,elec_v1_derecha_autoritaria_dura,elec_v1_derecha_autoritaria_moderada,elec_v1_derecha_liberal,elec_v1_derecha_moderada,elec_v1_izquierda_autoritaria,elec_v1_izquierda_libertaria,elec_v1_luisa_gonzalez_izquierda_autoritaria,elec_v2_sufragantes,elec_v2_votos_validos,elec_v2_nulos,elec_v2_blancos,elec_v2_nulos_pct,elec_v2_blancos_pct,elec_v2_daniel_noboa_azin_derecha_liberal_moderada,elec_v2_luisa_gonzalez_izquierda_autoritaria,elec_v1_f_sufragantes,elec_v1_f_votos_validos,elec_v1_f_nulos,elec_v1_f_blancos,elec_v1_f_nulos_pct,elec_v1_f_blancos_pct,elec_v1_f_centro,elec_v1_f_centro_con_tinte_institucionalista,elec_v1_f_centro_pragmatico,elec_v1_f_centro_derecha_moderado,elec_v1_f_centro_izquierda_libertaria,elec_v1_f_daniel_noboa_azin_derecha_liberal_moderada,elec_v1_f_derecha_autoritaria,elec_v1_f_derecha_autoritaria_dura,elec_v1_f_derecha_autoritaria_moderada,elec_v1_f_derecha_liberal,elec_v1_f_derecha_moderada,elec_v1_f_izquierda_autoritaria,elec_v1_f_izquierda_libertaria,elec_v1_f_luisa_gonzalez_izquierda_autoritaria,elec_v1_m_sufragantes,elec_v1_m_votos_validos,elec_v1_m_nulos,elec_v1_m_blancos,elec_v1_m_nulos_pct,elec_v1_m_blancos_pct,elec_v1_m_centro,elec_v1_m_centro_con_tinte_institucionalista,elec_v1_m_centro_pragmatico,elec_v1_m_centro_derecha_moderado,elec_v1_m_centro_izquierda_libertaria,elec_v1_m_daniel_noboa_azin_derecha_liberal_moderada,elec_v1_m_derecha_autoritaria,elec_v1_m_derecha_autoritaria_dura,elec_v1_m_derecha_autoritaria_moderada,elec_v1_m_derecha_liberal,elec_v1_m_derecha_moderada,elec_v1_m_izquierda_autoritaria,elec_v1_m_izquierda_libertaria,elec_v1_m_luisa_gonzalez_izquierda_autoritaria,elec_v2_f_sufragantes,elec_v2_f_votos_validos,elec_v2_f_nulos,elec_v2_f_blancos,elec_v2_f_nulos_pct,elec_v2_f_blancos_pct,elec_v2_f_daniel_noboa_azin_derecha_liberal_moderada,elec_v2_f_luisa_gonzalez_izquierda_autoritaria,elec_v2_m_sufragantes,elec_v2_m_votos_validos,elec_v2_m_nulos,elec_v2_m_blancos,elec_v2_m_nulos_pct,elec_v2_m_blancos_pct,elec_v2_m_daniel_noboa_azin_derecha_liberal_moderada,elec_v2_m_luisa_gonzalez_izquierda_autoritaria,elec_v1_noboa_minus_luisa,elec_v2_noboa_minus_luisa,elec_v1_f_noboa_minus_luisa,elec_v1_m_noboa_minus_luisa,elec_v2_f_noboa_minus_luisa,elec_v2_m_noboa_minus_luisa,target_v2_noboa_win,provincia_censo,canton_censo,parroquia_censo,censo_personas,censo_hombres,censo_mujeres,censo_hombres_pct,censo_mujeres_pct,censo_edad_85_o_mas_pct,censo_edad_de_0_4_pct,censo_edad_de_10_14_pct,censo_edad_de_15_19_pct,censo_edad_de_20_24_pct,censo_edad_de_25_29_pct,censo_edad_de_30_34_pct,censo_edad_de_35_39_pct,censo_edad_de_40_44_pct,censo_edad_de_45_49_pct,censo_edad_de_50_54_pct,censo_edad_de_55_59_pct,censo_edad_de_5_9_pct,censo_edad_de_60_64_pct,censo_edad_de_65_69_pct,censo_edad_de_70_74_pct,censo_edad_de_75_79_pct,censo_edad_de_80_84_pct,censo_nbi_personas_viviendas_particulares,censo_nbi_pobres,censo_nbi_no_pobres,censo_nbi_pobreza_pct,censo_personas_minus_sat_personas,censo_nbi_personas_minus_sat_personas,censo_nbi_pobres_minus_sat_pobres,pc_centro,pc_centro_derecha,pc_centro_izquierda,pc_derecha_liberal,pc_derecha_autoritaria,pc_izquierda_autoritaria,pc_izquierda_libertaria,pc_derecha_total,pc_izquierda_total,pc_liberal_total,pc_autoritaria_total,pc_economic_right_minus_left,pc_social_authoritarian_minus_libertarian,log_sat_personas,log_censo_personas,log_censo_nbi_personas_viviendas_particulares,cluster
EC180162,2022,2.279109488026612,7931972.701899509,1893,341,0.0002019445362879,6.0,5,0.4957916798923665,-0.3340559893029344,122148437.3872254,Tungurahua,Ambato,Quisapincha,10766,4723,6043,0.5613041055173695,7025.0,5896.0,876.0,255.0,0.1246975088967971,0.0362989323843416,0.0172241992882562,0.0015658362989323,0.0012811387900355,0.0024199288256227,0.0046975088967971,0.2893950177935943,0.0038434163701067,0.0025622775800711,0.0015658362989323,0.0041281138790035,0.0049822064056939,0.0037722419928825,0.3056227758007117,0.1886120996441281,7084.0,6146.0,864.0,74.0,0.1219649915302089,0.0104460756634669,0.6376341050254094,0.2299548277809147,3865.0,3154.0,535.0,176.0,0.1384217335058215,0.0455368693402328,0.0165588615782664,0.0015523932729624,0.001293661060802,0.0036222509702457,0.0046571798188874,0.2734799482535576,0.0090556274256144,0.004398447606727,0.0015523932729624,0.0054333764553686,0.0059508408796895,0.0072445019404915,0.2970245795601552,0.1842173350582147,3160.0,2742.0,341.0,79.0,0.1079113924050633,0.025,0.0180379746835443,0.0015822784810126,0.0012658227848101,0.0009493670886075,0.0047468354430379,0.3088607594936708,0.0060126582278481,0.0003164556962025,0.0015822784810126,0.0025316455696202,0.0037974683544303,0.0079113924050632,0.3161392405063291,0.1939873417721519,3913.0,3331.0,536.0,46.0,0.1369792997699974,0.0117556861742908,0.6307181190902121,0.2205468949654996,3171.0,2815.0,328.0,28.0,0.1034374014506464,0.0088300220750551,0.6461684011352885,0.2415641753390097,0.1007829181494661,0.4076792772444947,0.0892626131953429,0.1148734177215189,0.4101712241247125,0.4046042257962788,1.0,Tungurahua,Ambato,Quisapincha,10777.0,5025.0,5752.0,0.4662707618075531,0.5337292381924469,0.0143824812099842,0.0671801057808295,0.0998422566576969,0.1042961863227243,0.0745105316878537,0.0646747703442516,0.0592001484643221,0.0582722464507748,0.0604992112832884,0.0545606383965853,0.0480653243017537,0.0545606383965853,0.0808202653799758,0.0494571773220747,0.0399925767838916,0.0296928644335158,0.0258884661779716,0.01410411060592,10766.0,6043.0,4723.0,0.5613041055173695,11.0,0.0,0.0,0.020071174377224,0.0024199288256227,0.0046975088967971,0.2935231316725978,0.012953736654804,0.1923843416370106,0.3056227758007117,0.3088967971530245,0.5027046263345194,0.6038434163701065,0.2053380782918146,-0.19380782918149492,-0.3985053380782919,9.284241179815718,9.285262298493443,9.284241179815718,2
EC091150,2022,1.670528411452202,1488378.59375,55,914,0.0003399012813787,9.0,2,0.2575153650024531,-0.1224345804379497,601867837.410786,Guayas,Naranjal,Naranjal,51986,30277,21709,0.4175931981687377,35610.0,32131.0,2558.0,904.0,0.0718337545633249,0.0253861274922774,0.0159224936815501,0.0010109519797809,0.0037349059253018,0.0008705419825891,0.0007301319853973,0.2664981746700365,0.0038612749227745,0.0098006178039876,0.0037629879247402,0.0014602639707947,0.0023588879528222,0.0026958719460825,0.0135355237292895,0.569502948609941,36010.0,33075.0,2612.0,319.0,0.0725354068314357,0.0088586503748958,0.3314912524298806,0.5870036101083033,18117.0,16310.0,1336.0,460.0,0.0737428934150245,0.0253905171937958,0.0191532814483634,0.0010487387536567,0.0051333002152674,0.000883148424132,0.0007175580946072,0.2744935695755368,0.0077827454876635,0.0181045426947066,0.0030910194844621,0.0012695258596897,0.001545509742231,0.0045261356736766,0.0124744714908649,0.5500358779047304,17493.0,15821.0,1222.0,444.0,0.0698565140341851,0.0253815812039101,0.0125764591550906,0.0009718172983479,0.0022866289372892,0.0008574858514834,0.0007431544046189,0.2582175727433831,0.0076602069399188,0.0012004801920768,0.0044589264277139,0.0016578059795346,0.0032012805122048,0.0062882295775453,0.0146344251986508,0.5896644372034529,18318.0,16713.0,1387.0,214.0,0.0757178731302544,0.011682498089311,0.3446882847472431,0.5676929795829239,17692.0,16362.0,1225.0,105.0,0.069240334614515,0.0059348858241012,0.3178272665611575,0.6069975130002261,-0.3030047739399045,-0.2555123576784227,-0.2755423083291936,-0.3314468644600697,-0.2230046948356807,-0.2891702464390686,0.0,Guayas,Naranjal,Naranjal,52002.0,25615.0,26387.0,0.4925772085689012,0.5074227914310988,0.0067112803353717,0.1007845852082612,0.1043229106572824,0.0928810430368062,0.0927464328295065,0.0801892234914041,0.0712857197800084,0.0649782700665359,0.0616899350024999,0.0502480673820237,0.0439021576093227,0.0382677589323487,0.0981693011807238,0.0316526287450482,0.0256528595054036,0.0169031960309218,0.0119226183608322,0.0076920118456982,51986.0,21709.0,30277.0,0.4175931981687377,16.0,0.0,0.0,0.020668351586632803,0.0008705419825891,0.0007301319853973,0.2679584386408312,0.0197837686043245,0.5721988205560234,0.0135355237292895,0.2886127492277448,0.5864644762707102,0.282224094355518,0.591982589160348,-0.29785172704296536,0.30975849480483,10.858748966308355,10.859056688207119,10.858748966308355,3
EC180950,2022,6.813210583023027,2116540.143259804,1321,461,0.0003690080458124,17.0,5,0.4334337323282447,-0.2866886624181952,48380459.52806621,Tungurahua,Tisaleo,Tisaleo,12674,7551,5123,0.4042133501656935,8065.0,7549.0,394.0,120.0,0.048853068815871,0.0148791072535647,0.0275263484190948,0.0027278363298202,0.0042157470551766,0.0002479851208927,0.0018598884066955,0.4752634841909485,0.0055796652200867,0.0028518288902665,0.0022318660880347,0.0021078735275883,0.0047117172969621,0.0034717916924984,0.1076255424674519,0.2865468071915685,8135.0,7670.0,429.0,36.0,0.0527350952673632,0.0044253226797787,0.6805162876459742,0.2623232944068838,4149.0,3866.0,225.0,58.0,0.054229934924078,0.0139792721137623,0.0294046758255001,0.0016871535309713,0.0040973728609303,0.0004820438659918,0.0012051096649795,0.4791516027958544,0.0103639431188238,0.0031332851289467,0.0014461315979754,0.002410219329959,0.0019281754639672,0.0057845263919016,0.1017112557242709,0.2889852976620872,3916.0,3683.0,169.0,62.0,0.0431562819203268,0.0158324821246169,0.0255362614913176,0.0038304392236976,0.004341164453524,0.0,0.0025536261491317,0.471144024514811,0.0120020429009193,0.0025536261491317,0.0030643513789581,0.0017875383043922,0.0076608784473953,0.0081716036772216,0.1138917262512768,0.2839632277834525,4179.0,3924.0,232.0,23.0,0.0555156736061258,0.0055037090212969,0.6872457525723857,0.2517348648001914,3956.0,3746.0,197.0,13.0,0.0497977755308392,0.0032861476238624,0.673407482305359,0.2735085945399393,0.18871667699938,0.4181929932390903,0.1901663051337672,0.1871807967313585,0.4355108877721943,0.3998988877654196,1.0,Tungurahua,Tisaleo,Tisaleo,12676.0,6125.0,6551.0,0.4831965919848532,0.5168034080151467,0.015541180183023,0.0671347428210792,0.086541495739981,0.088908172925213,0.0788892395077311,0.0793625749447775,0.0720258756705585,0.0727358788261281,0.0724203218680971,0.0588513726727674,0.0511202272010097,0.0466235405490691,0.0760492268854528,0.0388923950773114,0.0338434837488166,0.0272956768696749,0.0172767434521931,0.0164878510571158,12674.0,5123.0,7551.0,0.4042133501656935,2.0,0.0,0.0,0.0344699318040916,0.0002479851208927,0.0018598884066955,0.4773713577185368,0.01537507749535,0.2900185988840669,0.1076255424674519,0.49299442033477947,0.3995040297582143,0.5868567885926842,0.3053936763794169,0.09349039057656516,-0.2814631122132673,9.447386828459384,9.447544606938727,9.447386828459384,2
EC190150,2022,1.1850249453966,1734026.71875,135,603,0.0003536409998841,4.0,18,0.5601863947557953,-0.2536612399922435,395551253.3408623,Zamora Chinchipe,Zamora,Zamora,17741,14274,3467,0.1954230313962009,10814.0,10362.0,352.0,94.0,0.0325503976326983,0.0086924357314592,0.0319955613094137,0.0002774181616423,0.0020343998520436,0.0015720362493064,0.0004623636027371,0.696319585722212,0.0012021453671167,0.0012021453671167,0.0011096726465692,0.0012021453671167,0.0020343998520436,0.0061494359164046,0.0158128352136119,0.1894766044017015,10987.0,10598.0,347.0,39.0,0.0315827796486757,0.0035496495858742,0.7688176936379357,0.1957768271593701,5602.0,5368.0,190.0,42.0,0.0339164584077115,0.0074973223848625,0.0299892895394501,0.0003570153516601,0.0023205997857907,0.0016065690824705,0.0003570153516601,0.7068903962870403,0.0023205997857907,0.0012495537308104,0.0008925383791503,0.0007140307033202,0.0010710460549803,0.0094609068189932,0.0153516601213852,0.1856479828632631,5212.0,4994.0,162.0,52.0,0.031082118188795,0.009976976208749,0.0341519570222563,0.0001918649270913,0.0017267843438219,0.0015349194167306,0.0005755947812739,0.6849577897160399,0.0024942440521872,0.0011511895625479,0.0013430544896392,0.0017267843438219,0.0030698388334612,0.0153491941673062,0.0163085188027628,0.1935917114351496,5707.0,5501.0,188.0,17.0,0.0329420010513404,0.0029787979674084,0.7737865778868057,0.1901173996845978,5280.0,5097.0,159.0,22.0,0.0301136363636363,0.0041666666666666,0.7634469696969697,0.2018939393939394,0.5068429813205104,0.5730408664785657,0.5212424134237772,0.4913660782808903,0.5836691782022079,0.5615530303030303,1.0,Zamora Chinchipe,Zamora,Zamora,17950.0,8868.0,9082.0,0.4940389972144847,0.5059610027855154,0.0081894150417827,0.0827855153203342,0.0923119777158774,0.0906963788300835,0.087075208913649,0.0901392757660167,0.0882451253481894,0.0808913649025069,0.0635654596100278,0.0480779944289693,0.0455710306406685,0.0393314763231197,0.0913091922005571,0.0325348189415041,0.0243454038997214,0.0157103064066852,0.0122562674094707,0.0069637883008356,17741.0,3467.0,14274.0,0.1954230313962009,209.0,0.0,0.0,0.0343073793230996,0.0015720362493064,0.0004623636027371,0.6975217310893287,0.0055483632328461995,0.1956260403181061,0.0158128352136119,0.7046421305714813,0.2119012391344551,0.7137969299056777,0.20117440355095229,0.49274089143702615,-0.5126225263547254,9.783689989080532,9.79540110267107,9.783689989080532,2
EC011051,2022,1.168291573839561,4860.412990196079,7,98,0.0007709530370115,3.0,1,0.3754993310141662,-0.3741484190282405,72153206.242965,Azuay,Oña,Susudel,966,522,444,0.4596273291925465,690.0,649.0,27.0,14.0,0.0391304347826087,0.0202898550724637,0.036231884057971,0.0014492753623188,0.0028985507246376,0.0014492753623188,0.0,0.3391304347826087,0.0036231884057971,0.0,0.0,0.0,0.0028985507246376,0.0115942028985507,0.0666666666666666,0.4594202898550724,693.0,656.0,36.0,1.0,0.0519480519480519,0.0014430014430014,0.4906204906204906,0.455988455988456,378.0,354.0,17.0,7.0,0.0449735449735449,0.0185185185185185,0.037037037037037,0.0,0.0026455026455026,0.0,0.0,0.3201058201058201,0.0026455026455026,0.0,0.0,0.0,0.0,0.0132275132275132,0.074074074074074,0.4867724867724867,312.0,295.0,10.0,7.0,0.032051282051282,0.0224358974358974,0.0352564102564102,0.0032051282051282,0.0032051282051282,0.0032051282051282,0.0,0.3621794871794871,0.0128205128205128,0.0,0.0,0.0,0.0064102564102564,0.0352564102564102,0.0576923076923076,0.4262820512820512,375.0,354.0,20.0,1.0,0.0533333333333333,0.0026666666666666,0.4666666666666667,0.4773333333333333,318.0,302.0,16.0,0.0,0.050314465408805,0.0,0.5188679245283019,0.4308176100628931,-0.1202898550724637,0.0346320346320346,-0.1666666666666665,-0.0641025641025641,-0.0106666666666666,0.0880503144654087,1.0,Azuay,Oña,Susudel,966.0,437.0,529.0,0.4523809523809524,0.5476190476190477,0.0227743271221532,0.0807453416149068,0.0952380952380952,0.0993788819875776,0.0807453416149068,0.0652173913043478,0.072463768115942,0.056935817805383,0.0486542443064182,0.0548654244306418,0.0455486542443064,0.0372670807453416,0.0817805383022774,0.0331262939958592,0.0486542443064182,0.0300207039337474,0.0248447204968944,0.0217391304347826,966.0,444.0,522.0,0.4596273291925465,0.0,0.0,0.0,0.0405797101449274,0.0014492753623188,0.0,0.3391304347826087,0.0065217391304347,0.47101449275362306,0.0666666666666666,0.3471014492753622,0.5376811594202897,0.4057971014492753,0.47753623188405775,-0.19057971014492753,0.07173913043478247,6.874198495453294,6.874198495453294,6.874198495453294,4
EC090850,2022,3.586522637913217,5710582.28125,479,546,0.0004907583540191,14.0,14,0.2738149451353491,-0.2201827221426547,147977706.3676658,Guayas,El Empalme,Velasco Ibarra,50926,20067,30859,0.6059576640615796,51705.0,45238.0,4337.0,2122.0,0.0838797021564645,0.0410405183251136,0.0101730973793636,0.0007736195725751,0.0035586500338458,0.001431196209264,0.0011604293588627,0.254559520355865,0.0053089643167972,0.0046610579247654,0.0020694323566386,0.0017793250169229,0.0016246011024078,0.002195145537182,0.003210521226187,0.5749153853592496,52195.0,47792.0,3803.0,601.0,0.0728613851901523,0.0115145128843758,0.310470351566242,0.6051729092824983,25632.0,22229.0,2290.0,1104.0,0.0893414481897627,0.0430711610486891,0.0108068039950062,0.0008192883895131,0.004525593008739,0.0009753433208489,0.0009363295880149,0.2579978152309613,0.0111969413233458,0.0012094257178526,0.0021457553058676,0.0018726591760299,0.0013654806491885,0.0034332084893882,0.0024188514357053,0.5675327715355806,26073.0,23009.0,2047.0,1018.0,0.0785103363632876,0.0390442219920991,0.00955010930848,0.0007287232002454,0.0026080619798258,0.0018793387795804,0.0013807386952019,0.2511793809688183,0.0100487093928585,0.0080543090553446,0.0019944003375139,0.0016875695163579,0.0018793387795804,0.0053311855175852,0.0039888006750278,0.5821731292908373,25837.0,23422.0,2151.0,266.0,0.0832526996168285,0.010295312923327,0.3191934048070596,0.5873359910206293,26358.0,24370.0,1652.0,335.0,0.0626754685484482,0.0127096137794976,0.3019197207678883,0.6226572577585553,-0.3203558650033846,-0.2947025577162563,-0.3095349563046192,-0.330993748322019,-0.2681425862135697,-0.320737536990667,0.0,Guayas,El Empalme,Velasco Ibarra,50951.0,24757.0,26194.0,0.4858982159329552,0.5141017840670448,0.0072618790602735,0.0906557280524425,0.1081627445977507,0.0998017703283546,0.0928342917705246,0.0749347412219583,0.0689093442719475,0.0596455417950579,0.0612549312084159,0.0514023277266393,0.0514219544268022,0.0427076995544739,0.0881435104315911,0.0350729131911051,0.0264960452199171,0.0193715530607838,0.0137190634138682,0.0082039606680928,50926.0,30859.0,20067.0,0.6059576640615796,25.0,0.0,0.0,0.0145053669857845,0.001431196209264,0.0011604293588627,0.2563388453727879,0.013664055700609,0.5771105308964316,0.003210521226187,0.27143409728266094,0.5814814814814814,0.26070979595783755,0.5907745865970406,-0.31004738419882044,0.3300647906392031,10.83814851376516,10.838639292051202,10.83814851376516,3
EC060156,2022,2.14519651951158,3115738.479656863,1255,247,0.0003181818515832,11.0,2,0.4011854387993047,-0.3034368670722847,60036570.93130374,Chimborazo,Riobamba,Licto,6776,1368,5408,0.7981109799291618,6405.0,5655.0,550.0,200.0,0.0858704137392662,0.0312256049960968,0.0134270101483216,0.0021857923497267,0.0026541764246682,0.0029664324746291,0.004839968774395,0.2686963309914129,0.0040593286494925,0.0026541764246682,0.0012490241998438,0.0032786885245901,0.0046838407494145,0.0074160811865729,0.2146760343481654,0.3386416861826697,6457.0,5886.0,520.0,49.0,0.0805327551494502,0.0075886634660058,0.4717361003562025,0.4398327396623819,3501.0,2978.0,366.0,156.0,0.104541559554413,0.0445586975149957,0.0139960011425307,0.0025706940874035,0.0025706940874035,0.0051413881748071,0.004855755498429,0.2607826335332762,0.0105684090259925,0.0025706940874035,0.0011425307055127,0.004855755498429,0.0042844901456726,0.0208511853756069,0.1956583833190517,0.3207654955726935,2904.0,2677.0,184.0,44.0,0.0633608815426997,0.0151515151515151,0.0127410468319559,0.0017217630853994,0.0027548209366391,0.0003443526170798,0.0048209366391184,0.2782369146005509,0.0051652892561983,0.0027548209366391,0.0013774104683195,0.0013774104683195,0.0051652892561983,0.0075757575757575,0.2376033057851239,0.3601928374655647,3536.0,3193.0,304.0,37.0,0.085972850678733,0.0104638009049773,0.4734162895927601,0.4295814479638009,2921.0,2693.0,216.0,12.0,0.0739472783293392,0.0041081821294077,0.4697021567956179,0.452242382745635,-0.0699453551912568,0.0319033606938206,-0.0599828620394173,-0.0819559228650138,0.0438348416289592,0.0174597740499828,1.0,Chimborazo,Riobamba,Licto,6778.0,3106.0,3672.0,0.4582472705812924,0.5417527294187076,0.0166715845382118,0.066096193567424,0.0911773384479197,0.1041605193272351,0.0761286515196223,0.0635880790793744,0.0541457657125995,0.0535556211271761,0.0482443198583652,0.0513425789318383,0.0519327235172617,0.0479492475656535,0.0739156093242844,0.0513425789318383,0.0508999704927707,0.0442608439067571,0.0312776630274417,0.0233107111242254,6776.0,5408.0,1368.0,0.7981109799291618,2.0,0.0,0.0,0.0182669789227165,0.0029664324746291,0.004839968774395,0.271975019516003,0.012646370023419,0.3460577673692426,0.2146760343481654,0.2875878220140511,0.565573770491803,0.4914910226385634,0.3587041373926616,-0.27798594847775193,-0.13278688524590182,8.821289805136113,8.821584877430965,8.821289805136113,4
EC130252,2022,0.8712871506532452,951290.4245710784,299,141,0.0006510377844696,27.0,13,0.3464171036291842,-0.2108209815525782,97656972.93662211,Manabí,Bolívar,Quiroga,3552,740,2812,0.7916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manabí,Bolívar,Quiroga,3552.0,1768.0,1784.0,0.4977477477477477,0.5022522522522522,0.0140765765765765,0.0686936936936937,0.0864301801801801,0.0971283783783783,0.098536036036036,0.0591216216216216,0.0650337837837837,0.0585585585585585,0.0608108108108108,0.063063063063063,0.0608108108108108,0.0422297297297297,0.0827702702702702,0.0439189189189189,0.0371621621621621,0.0259009009009009,0.022804054054054,0.0129504504504504,3552.0,2812.0,740.0,0.7916666666666666,0.0,0.0,0.0,,,,,,,,,,,,,,8.175547596021026,8.175547596021026,8.175547596021026,3
EC132150,2022,9.799459764173225,9108909.397549016,4281,1166,0.000338476596607,30.0,14,0.1659618570295502,-0.2672342739551298,96508042.56701228,Manabí,Jaramijó,Jaramijó,29754,13078,16676,0.560462458829065,16515.0,15389.0,706.0,415.0,0.0427490160460187,0.0251286709052376,0.0142900393581592,0.0006055101422948,0.00236148955495,0.0006660611565243,0.0009688162276718,0.1047532546170148,0.0029064486830154,0.0016954283984256,0.0013926733272782,0.0011504692703602,0.0024220405691795,0.0023009385407205,0.0041174689676052,0.78698153194066,16433.0,15633.0,688.0,106.0,0.0418669749893507,0.0064504351001034,0.1475689162051968,0.8037485547374186,8451.0,7876.0,365.0,204.0,0.0431901550112412,0.0241391551295704,0.0157377825109454,0.000591645959058,0.0029582297952904,0.0007099751508697,0.0008283043426813,0.1037747012187906,0.0070997515086971,0.0008283043426813,0.0007099751508697,0.0016566086853626,0.0016566086853626,0.0048514968642764,0.0034315465625369,0.7871257839308957,8064.0,7513.0,341.0,211.0,0.0422867063492063,0.0261656746031746,0.0127728174603174,0.0006200396825396,0.0017361111111111,0.0006200396825396,0.0011160714285714,0.1057787698412698,0.0044642857142857,0.0026041666666666,0.0021081349206349,0.0006200396825396,0.0032242063492063,0.0043402777777777,0.0048363095238095,0.7868303571428571,8488.0,8056.0,389.0,40.0,0.0458294062205466,0.004712535344015,0.1450282752120641,0.804076343072573,7945.0,7577.0,299.0,66.0,0.0376337319068596,0.0083071113908118,0.1502831969792322,0.8033983637507867,-0.6822282773236452,-0.6561796385322218,-0.6833510827121051,-0.6810515873015873,-0.659048067860509,-0.6531151667715545,0.0,Manabí,Jaramijó,Jaramijó,29759.0,14872.0,14887.0,0.4997479754023993,0.5002520245976008,0.004200409960012,0.1033972915756577,0.1097819147148761,0.0973487012332403,0.0972814946738801,0.0813199368258342,0.0782284350952653,0.0702980610907624,0.0626029100440203,0.0539668671662354,0.0448267750932491,0.0337712960784972,0.0987600389798044,0.0228838334621459,0.0174401021539702,0.0115595282099532,0.0073927215296212,0.0049396821129742,29754.0,16676.0,13078.0,0.560462458829065,5.0,0.0,0.0,0.017257039055404,0.0006660611565243,0.0009688162276718,0.105903723887375,0.008416590977898701,0.7892824704813806,0.0041174689676052,0.11498637602179801,0.7943687556766575,0.110990009082652,0.7976990614592793,-0.6793823796548595,0.6867090523766273,10.300752464078952,10.300920488947028,10.300752464078952,3
EC090157,2022,1.030386588480391,3549562.27689951,357,370,0.0003130269345749,7.0,2,0.12773692026109,0.0843425390441718,2212268439.964698,Guayas,Guayaquil,Puná,15244,1035,14209,0.932104434531619,7999.0,6566.0,697.0,737.0,0.0871358919864983,0.092136517064633,0.0076259532441555,0.0017502187773471,0.0055006875859482,0.0008751093886735,0.0018752344043005,0.1615201900237529,0.024565570696337,0.0032504063007875,0.0030003750468808,0.0021252656582072,0.0021252656582072,0.0021252656582072,0.0045005625703212,0.573321665208151,8006.0,7063.0,627.0,313.0,0.0783162628028978,0.039095678241319,0.2936547589308019,0.5885585810642019,3884.0,3151.0,329.0,404.0,0.0847064881565396,0.1040164778578784,0.008496395468589,0.0015447991761071,0.0046343975283213,0.0005149330587023,0.0012873326467559,0.1591143151390319,0.0494335736354273,0.0030895983522142,0.0023171987641606,0.0020597322348094,0.0015447991761071,0.0033470648815653,0.0043769309989701,0.5695159629248198,4115.0,3415.0,368.0,333.0,0.0894289185905224,0.0809234507897934,0.0068043742405832,0.0019441069258809,0.006318347509113,0.0012150668286755,0.0024301336573511,0.1637910085054678,0.0488456865127582,0.0034021871202916,0.0036452004860267,0.002187120291616,0.0026731470230862,0.0051032806804374,0.0046172539489671,0.576913730255164,3848.0,3363.0,314.0,169.0,0.0816008316008316,0.0439189189189189,0.2944386694386694,0.5795218295218295,4158.0,3700.0,313.0,144.0,0.0752765752765752,0.0346320346320346,0.2929292929292929,0.596921596921597,-0.4118014751843981,-0.2949038221334,-0.4104016477857878,-0.4131227217496962,-0.2850831600831601,-0.3039923039923041,0.0,Guayas,Guayaquil,Puná,15275.0,7977.0,7298.0,0.5222258592471358,0.4777741407528642,0.0105400981996726,0.1118166939443535,0.111620294599018,0.1030441898527004,0.0945990180032733,0.0724713584288052,0.0643535188216039,0.0576759410801964,0.0545990180032733,0.0485761047463175,0.0413093289689034,0.0372504091653027,0.0974140752864157,0.0291980360065466,0.0254009819967266,0.0188543371522094,0.0123076923076923,0.0089689034369885,15244.0,14209.0,1035.0,0.932104434531619,31.0,0.0,0.0,0.0148768596074508,0.0008751093886735,0.0018752344043005,0.1636454556819601,0.0329416177022125,0.5754469308663582,0.0045005625703212,0.1974621827728461,0.5818227278409799,0.1700212526565818,0.6083885485685707,-0.3843605450681338,0.4383672959119889,9.632006859422356,9.634038248345407,9.632006859422356,3
