ADM3_PCODE,anio_sat,viirs,m2_auo,edi,crts,dt,ct,edu,ndvi,mndwi,area,provincia_sat,canton_sat,parroquia_sat,sat_personas,sat_no_pobres,sat_pobres,sat_pobreza_pct,elec_v1_sufragantes,elec_v1_votos_validos,elec_v1_nulos,elec_v1_blancos,elec_v1_nulos_pct,elec_v1_blancos_pct,elec_v1_centro,elec_v1_centro_con_tinte_institucionalista,elec_v1_centro_pragmatico,elec_v1_centro_derecha_moderado,elec_v1_centro_izquierda_libertaria,elec_v1_daniel_noboa_azin_derecha_liberal_moderada,elec_v1_derecha_autoritaria,elec_v1_derecha_autoritaria_dura,elec_v1_derecha_autoritaria_moderada,elec_v1_derecha_liberal,elec_v1_derecha_moderada,elec_v1_izquierda_autoritaria,elec_v1_izquierda_libertaria,elec_v1_luisa_gonzalez_izquierda_autoritaria,elec_v2_sufragantes,elec_v2_votos_validos,elec_v2_nulos,elec_v2_blancos,elec_v2_nulos_pct,elec_v2_blancos_pct,elec_v2_daniel_noboa_azin_derecha_liberal_moderada,elec_v2_luisa_gonzalez_izquierda_autoritaria,elec_v1_f_sufragantes,elec_v1_f_votos_validos,elec_v1_f_nulos,elec_v1_f_blancos,elec_v1_f_nulos_pct,elec_v1_f_blancos_pct,elec_v1_f_centro,elec_v1_f_centro_con_tinte_institucionalista,elec_v1_f_centro_pragmatico,elec_v1_f_centro_derecha_moderado,elec_v1_f_centro_izquierda_libertaria,elec_v1_f_daniel_noboa_azin_derecha_liberal_moderada,elec_v1_f_derecha_autoritaria,elec_v1_f_derecha_autoritaria_dura,elec_v1_f_derecha_autoritaria_moderada,elec_v1_f_derecha_liberal,elec_v1_f_derecha_moderada,elec_v1_f_izquierda_autoritaria,elec_v1_f_izquierda_libertaria,elec_v1_f_luisa_gonzalez_izquierda_autoritaria,elec_v1_m_sufragantes,elec_v1_m_votos_validos,elec_v1_m_nulos,elec_v1_m_blancos,elec_v1_m_nulos_pct,elec_v1_m_blancos_pct,elec_v1_m_centro,elec_v1_m_centro_con_tinte_institucionalista,elec_v1_m_centro_pragmatico,elec_v1_m_centro_derecha_moderado,elec_v1_m_centro_izquierda_libertaria,elec_v1_m_daniel_noboa_azin_derecha_liberal_moderada,elec_v1_m_derecha_autoritaria,elec_v1_m_derecha_autoritaria_dura,elec_v1_m_derecha_autoritaria_moderada,elec_v1_m_derecha_liberal,elec_v1_m_derecha_moderada,elec_v1_m_izquierda_autoritaria,elec_v1_m_izquierda_libertaria,elec_v1_m_luisa_gonzalez_izquierda_autoritaria,elec_v2_f_sufragantes,elec_v2_f_votos_validos,elec_v2_f_nulos,elec_v2_f_blancos,elec_v2_f_nulos_pct,elec_v2_f_blancos_pct,elec_v2_f_daniel_noboa_azin_derecha_liberal_moderada,elec_v2_f_luisa_gonzalez_izquierda_autoritaria,elec_v2_m_sufragantes,elec_v2_m_votos_validos,elec_v2_m_nulos,elec_v2_m_blancos,elec_v2_m_nulos_pct,elec_v2_m_blancos_pct,elec_v2_m_daniel_noboa_azin_derecha_liberal_moderada,elec_v2_m_luisa_gonzalez_izquierda_autoritaria,elec_v1_noboa_minus_luisa,elec_v2_noboa_minus_luisa,elec_v1_f_noboa_minus_luisa,elec_v1_m_noboa_minus_luisa,elec_v2_f_noboa_minus_luisa,elec_v2_m_noboa_minus_luisa,target_v2_noboa_win,provincia_censo,canton_censo,parroquia_censo,censo_personas,censo_hombres,censo_mujeres,censo_hombres_pct,censo_mujeres_pct,censo_edad_85_o_mas_pct,censo_edad_de_0_4_pct,censo_edad_de_10_14_pct,censo_edad_de_15_19_pct,censo_edad_de_20_24_pct,censo_edad_de_25_29_pct,censo_edad_de_30_34_pct,censo_edad_de_35_39_pct,censo_edad_de_40_44_pct,censo_edad_de_45_49_pct,censo_edad_de_50_54_pct,censo_edad_de_55_59_pct,censo_edad_de_5_9_pct,censo_edad_de_60_64_pct,censo_edad_de_65_69_pct,censo_edad_de_70_74_pct,censo_edad_de_75_79_pct,censo_edad_de_80_84_pct,censo_nbi_personas_viviendas_particulares,censo_nbi_pobres,censo_nbi_no_pobres,censo_nbi_pobreza_pct,censo_personas_minus_sat_personas,censo_nbi_personas_minus_sat_personas,censo_nbi_pobres_minus_sat_pobres
EC010150,2022,66.80528838719255,59784170.36789216,5319,14275,5.35178894337561e-05,197.0,173,0.2765697268617148,-0.303005377053423,71484341.0369413,Azuay,Cuenca,Cuenca,360524,324820,35704,0.09903362882914868,9015.0,8369.0,529.0,111.0,0.0586799778147531,0.0123128119800332,0.0483638380476982,0.0017748197448696,0.0026622296173044,0.0013311148086522,0.003771491957848,0.4753189129229063,0.0032168607875762,0.0009983361064891,0.001885745978924,0.0019966722129783,0.0023294509151414,0.0049362174154187,0.0353854686633388,0.3362174154187465,9147.0,8542.0,572.0,33.0,0.0625341642068437,0.0036077402427025,0.6067563135454247,0.327101782005029,4831.0,4492.0,288.0,48.0,0.0596149865452287,0.0099358310908714,0.0500931484164769,0.0014489753674187,0.0033119436969571,0.0012419788863589,0.0039329331401366,0.4829227903125647,0.0060028979507348,0.0006209894431794,0.0018629683295383,0.0012419788863589,0.0016559718484785,0.0086938522045125,0.0341544193748706,0.3326433450631339,4184.0,3877.0,241.0,63.0,0.0576003824091778,0.015057361376673,0.0463671128107074,0.002151051625239,0.0019120458891013,0.001434034416826,0.003585086042065,0.4665391969407266,0.0069311663479923,0.001434034416826,0.0019120458891013,0.002868068833652,0.0031070745697896,0.0112332695984703,0.0368068833652007,0.3403441682600382,4924.0,4618.0,288.0,18.0,0.058489033306255,0.0036555645816409,0.619821283509342,0.318034118602762,4223.0,3924.0,284.0,15.0,0.0672507695950745,0.0035519772673454,0.5915226142552688,0.3376746388823111,0.1391014975041598,0.2796545315403957,0.15027944524943077,0.12619502868068838,0.30178716490658,0.25384797537295767,1,Azuay,Cuenca,Cuenca,361524.0,171684.0,189840.0,0.4748896338832277,0.5251103661167723,0.01308903419966586,0.056640776269348644,0.07962680209336033,0.08065577942266627,0.09121386132041026,0.0864589902745046,0.07999192308117857,0.07701839988493157,0.06927617530233124,0.05849404188933515,0.05345979796638674,0.04718082340314889,0.07414998727608679,0.04124207521492349,0.034257753288854956,0.02579911707106582,0.018886712915325125,0.012557949126475697,360524.0,35704.0,324820.0,0.09903362882914868,1000.0,0.0,0.0
EC100650,2022,3.507906373330374,496639.671875,128,249,0.0008419374565356,9.0,7,0.3709634431482703,-0.3434290579730338,60042916.89415129,Imbabura,San Miguel de Urcuquí,Urcuquí,6548,4384,2164,0.3304825901038485,5779.0,5245.0,403.0,126.0,0.0697352483128568,0.0218030801176674,0.0224952413912441,0.0013843225471534,0.0020764838207302,0.0006921612735767,0.0015573628655476,0.2829209205744938,0.002855165253504,0.0017304031839418,0.0013843225471534,0.0008652015919709,0.0029416854127011,0.0023360442983215,0.0557189825229278,0.5234469631424122,5863.0,5360.0,471.0,31.0,0.0803342998464949,0.0052873955312979,0.3977485928705441,0.5164591506054921,2898.0,2643.0,193.0,62.0,0.0665976535541753,0.0213940648723257,0.0227743271221532,0.0013802622498274,0.002415458937198,0.0013802622498274,0.0003450655624568,0.2870945479641131,0.0034506556245686,0.0020703933747412,0.0,0.0006901311249137,0.0027605244996549,0.0044858523119392,0.0548654244306418,0.528295376121463,2881.0,2602.0,210.0,64.0,0.0728913571676501,0.0222145088510933,0.0222145088510933,0.0013884068031933,0.0017355085039916,0.0,0.0027768136063866,0.2787226657410621,0.0079833391183616,0.0013884068031933,0.0027768136063866,0.001041305102395,0.003123915307185,0.0048594238111766,0.0565775772301284,0.5185699409927108,2938.0,2660.0,266.0,12.0,0.0905377808032675,0.0040844111640571,0.4006126616746085,0.5047651463580667,2925.0,2700.0,205.0,19.0,0.07008547008547,0.0064957264957264,0.3948717948717948,0.5282051282051282,-0.24052604256791843,-0.11871055773494799,-0.24120082815734994,-0.23984727525164873,-0.10415248468345817,-0.13333333333333341,0,Imbabura,San Miguel de Urcuquí,Urcuquí,6551.0,3203.0,3348.0,0.4889329873301786,0.5110670126698214,0.01770722027171424,0.06197527095099985,0.09479468783391849,0.09891619600061059,0.09540528163639139,0.08426194474126088,0.07403449854983972,0.06563883376583728,0.06273851320409098,0.05663257517936193,0.04777896504350481,0.039841245611357046,0.07907189742024119,0.029766447870554113,0.03266676843230041,0.02427110364829797,0.0221340253396428,0.012364524500076324,6548.0,2164.0,4384.0,0.3304825901038485,3.0,0.0,0.0
EC050153,2022,6.987443044009178,3432409.760477941,792,377,0.000861357248664,17.0,4,,,26660543.00802963,Cotopaxi,Latacunga,Guaytacama,11013,7249,3764,0.3417778988468174,7318.0,6880.0,355.0,78.0,0.0485105220005466,0.0106586499043454,0.0163979229297622,0.00068324678874,0.0010931948619841,0.0015031429352282,0.0010931948619841,0.2541678054113145,0.0012981688986061,0.0016397922929762,0.0020497403662202,0.0030062858704564,0.0008198961464881,0.0041678054113145,0.3908171631593331,0.2559442470620388,7396.0,6897.0,475.0,24.0,0.0642239048134126,0.0032449972958355,0.5565170362358032,0.3760140616549486,3810.0,3576.0,189.0,45.0,0.0496062992125984,0.0118110236220472,0.0209973753280839,0.000524934383202,0.000524934383202,0.0013123359580052,0.0013123359580052,0.2503937007874016,0.0034120734908136,0.0015748031496062,0.0023622047244094,0.0039370078740157,0.000262467191601,0.0097112860892388,0.3942257217847769,0.2480314960629921,3508.0,3304.0,166.0,33.0,0.0473204104903078,0.0094070695553021,0.0114025085518814,0.0008551881413911,0.0017103762827822,0.0017103762827822,0.0008551881413911,0.258266818700114,0.0017103762827822,0.0017103762827822,0.0017103762827822,0.0019954389965792,0.0014253135689851,0.0068415051311288,0.387115165336374,0.2645381984036488,3834.0,3563.0,258.0,13.0,0.0672926447574334,0.0033907146583202,0.5704225352112676,0.3588941053729786,3562.0,3334.0,217.0,11.0,0.0609208309938236,0.0030881527231892,0.5415496911847277,0.3944413250982594,-0.0017764416507242697,0.18050297458085457,0.0023622047244094835,-0.006271379703534807,0.211528429838289,0.14710836608646832,1,Cotopaxi,Latacunga,Guaytacama,15158.0,9076.0,6082.0,0.5987597308352025,0.4012402691647975,0.007322865813431851,0.060364164137749046,0.08041958041958042,0.07388837577516823,0.08972159915556142,0.11333949069798126,0.10621454017680433,0.1009367990500066,0.08332233803931917,0.06135374059902362,0.04400316664467608,0.03318379733474073,0.07012798522232484,0.023749835070589788,0.017878348067027313,0.014447816334608787,0.010687425781765405,0.009038131679641114,11013.0,3764.0,7249.0,0.3417778988468174,4145.0,0.0,0.0
EC170252,2022,1.579972585269876,6643461.633333334,318,709,0.0001347477566468,12.0,7,0.4012625797441653,-0.3275926803764066,335625081.9494165,Pichincha,Cayambe,Cangahua,18031,5157,12874,0.7139925683545005,11520.0,10122.0,1094.0,300.0,0.0949652777777777,0.0260416666666666,0.0102430555555555,0.0008680555555555,0.0011284722222222,0.0009548611111111,0.0013020833333333,0.0786458333333333,0.0029079861111111,0.0009548611111111,0.0009548611111111,0.0015625,0.0026041666666666,0.0086371527777777,0.2983506944444444,0.4579861111111111,11681.0,10341.0,1236.0,104.0,0.1058128584881431,0.0089033473161544,0.213423508261279,0.6718602859344234,6093.0,5268.0,640.0,182.0,0.1050385688494994,0.0298703430165764,0.011980961759396,0.0013129821106187,0.0018053504021007,0.0006564910553093,0.0013129821106187,0.0725422616116855,0.0085343837190218,0.0006564910553093,0.0013129821106187,0.0018053504021007,0.0029542097488921,0.0152634170359428,0.2901690464467422,0.454291810274085,5427.0,4854.0,454.0,118.0,0.0836557950985811,0.0217431361709968,0.0082918739635157,0.0003685277317118,0.0003685277317118,0.0012898470609913,0.0012898470609913,0.0854984337571402,0.0027639579878385,0.0012898470609913,0.0005527915975677,0.0012898470609913,0.0022111663902708,0.019531969780726,0.3075363921135065,0.4621337755666114,6160.0,5405.0,688.0,67.0,0.1116883116883116,0.0108766233766233,0.2074675324675324,0.6699675324675325,5521.0,4936.0,548.0,37.0,0.0992573809092555,0.0067016844774497,0.2200688281108495,0.6739721065024452,-0.3793402777777778,-0.4584367776731444,-0.3817495486623995,-0.3766353418094712,-0.4625000000000001,-0.4539032783915957,0,Pichincha,Cayambe,Cangahua,18037.0,8688.0,9349.0,0.48167655375062374,0.5183234462493763,0.007151965404446415,0.08050119199423407,0.10994067749625769,0.11664911016244386,0.10323224483007153,0.08266341409325276,0.07035538060653101,0.06580917003936353,0.06253811609469424,0.05239230470699118,0.04185840217331042,0.03337583855408327,0.08671065032987747,0.027110938626157342,0.02350723512779287,0.01568997061595609,0.013416865332372345,0.007096523812163885,18031.0,12874.0,5157.0,0.7139925683545005,6.0,0.0,0.0
EC050250,2022,2.056913628191562,3724403.4375,89,789,0.0002536777049628,19.0,27,0.511340071287277,-0.2349590510166055,230993395.7959661,Cotopaxi,La Maná,La Maná,47939,27005,20934,0.4366799474331964,3486.0,3191.0,215.0,79.0,0.061675272518646,0.0226620768789443,0.0134825014343086,0.0005737234652897,0.0017211703958691,0.0002868617326448,0.0005737234652897,0.2108433734939759,0.003012048192771,0.0014343086632243,0.002008032128514,0.002008032128514,0.0017211703958691,0.0037292025243832,0.0321285140562249,0.6351118760757315,3496.0,3262.0,212.0,22.0,0.0606407322654462,0.0062929061784897,0.2943363844393593,0.6387299771167048,1831.0,1663.0,127.0,40.0,0.0693610049153468,0.0218459858001092,0.0147460404150737,0.0010922992900054,0.0016384489350081,0.0,0.0010922992900054,0.2037138175860185,0.0054614964500273,0.0016384489350081,0.0005461496450027,0.0021845985800109,0.0010922992900054,0.00600764609503,0.034407427635172,0.6346258874931732,1655.0,1528.0,88.0,39.0,0.0531722054380664,0.0235649546827794,0.0120845921450151,0.0,0.0018126888217522,0.0006042296072507,0.0,0.2187311178247734,0.0066465256797583,0.0012084592145015,0.0036253776435045,0.0018126888217522,0.002416918429003,0.0090634441087613,0.029607250755287,0.6356495468277945,1833.0,1699.0,120.0,14.0,0.0654664484451718,0.0076377523186033,0.2924168030551009,0.6344789961811238,1663.0,1563.0,92.0,8.0,0.0553217077570655,0.004810583283223,0.2964521948286229,0.6434155141310884,-0.42426850258175564,-0.3443935926773455,-0.4309120699071547,-0.4169184290030211,-0.3420621931260229,-0.34696331930246554,0,Cotopaxi,La Maná,La Maná,47967.0,23482.0,24485.0,0.48954489544895446,0.5104551045510455,0.0065044718243792606,0.0916254925261117,0.10703191777680489,0.09961014864385932,0.09469009944336731,0.08220234744720328,0.07413430066504055,0.07373819500906874,0.0628974086351033,0.05182729793399629,0.04459315779598474,0.036316634352784205,0.09504450976713157,0.026664164946734212,0.02088936143598724,0.01440573727771176,0.010882481706172994,0.006942272812558634,47939.0,20934.0,27005.0,0.4366799474331964,28.0,0.0,0.0
EC092850,2022,1.751745005150861,1489179.984375,102,300,0.0003861351211514,13.0,2,0.2886945291016141,-0.2477966093171517,491749748.2521707,Guayas,Isidro Ayora,Isidro Ayora,14305,3222,11083,0.7747640685075149,10524.0,9261.0,793.0,467.0,0.0753515773470163,0.0443747624477385,0.0148232611174458,0.0009502090459901,0.0106423413150893,0.0011402508551881,0.000665146332193,0.201634359559103,0.0067939946788293,0.0022805017103762,0.0022805017103762,0.0020904599011782,0.0026605853287723,0.0026130748764728,0.0070315469403268,0.6149752945648043,10550.0,9686.0,756.0,107.0,0.0716587677725118,0.0101421800947867,0.2671090047393365,0.6509952606635071,5202.0,4570.0,417.0,214.0,0.0801614763552479,0.0411380238369857,0.0142252979623221,0.0003844675124951,0.0148019992310649,0.0011534025374855,0.0005767012687427,0.2035755478662053,0.0138408304498269,0.0019223375624759,0.0015378700499807,0.0032679738562091,0.0023068050749711,0.0063437139561707,0.0073048827374086,0.6072664359861591,5322.0,4691.0,376.0,253.0,0.0706501315295001,0.0475385193536264,0.0154077414505824,0.0015031942878617,0.0065764750093949,0.0011273957158962,0.0007515971439308,0.1997369409996242,0.0133408493047726,0.0026305900037579,0.0030063885757234,0.0009394964299135,0.0030063885757234,0.0041337842916196,0.0067643742953776,0.622510334460729,5228.0,4763.0,409.0,56.0,0.0782325937260902,0.0107115531752104,0.2760137719969395,0.6350420811017597,5322.0,4923.0,347.0,51.0,0.0652010522360015,0.0095828635851183,0.2583615182262307,0.6666666666666666,-0.41334093500570124,-0.3838862559241706,-0.40369088811995385,-0.4227733934611048,-0.35902830910482025,-0.4083051484404359,0,Guayas,Isidro Ayora,Isidro Ayora,14305.0,7249.0,7056.0,0.5067458930443901,0.49325410695560995,0.007270185249912618,0.10122334847955261,0.10513806361412094,0.0975183502271933,0.09905627403005941,0.07976232086682979,0.06801817546312477,0.06403355470115345,0.05788185948968892,0.05152044739601538,0.047745543516253056,0.038028661307235236,0.09681929395316323,0.027962250961202376,0.021740650122334847,0.0164977280671094,0.012652918559944076,0.007130373995106606,14305.0,11083.0,3222.0,0.7747640685075149,0.0,0.0,0.0
EC190250,2022,0.7485812942035713,742366.609375,39,244,0.0001771861173005,6.0,26,0.6450959030925969,-0.3061802599728986,424954334.2931191,Zamora Chinchipe,Chinchipe,Zumba,7876,3572,4304,0.5464702894870492,4533.0,4252.0,186.0,95.0,0.0410324288550628,0.0209574233399514,0.0355173174498124,0.00132362673726,0.0028678579307302,0.0030884623869402,0.0015442311934701,0.5111405250386057,0.0023163467902051,0.00088241782484,0.00088241782484,0.00066181336863,0.0041914846679902,0.0054048091771453,0.0216192367085815,0.3388484447385837,4519.0,4356.0,137.0,26.0,0.0303164416906395,0.0057534852843549,0.6149590617393229,0.3489710112856827,2222.0,2099.0,92.0,31.0,0.0414041404140414,0.0139513951395139,0.0418541854185418,0.0013501350135013,0.0031503150315031,0.0009000900090009,0.0018001800180018,0.5220522052205221,0.0054005400540054,0.0009000900090009,0.0009000900090009,0.0009000900090009,0.0018001800180018,0.0054005400540054,0.0225022502250225,0.3357335733573357,2311.0,2153.0,94.0,64.0,0.0406750324534833,0.0276936391172652,0.0294244915620943,0.0012981393336218,0.0025962786672436,0.0051925573344872,0.0012981393336218,0.5006490696668109,0.0038944180008654,0.0008654262224145,0.0008654262224145,0.0004327131112072,0.006490696668109,0.0160103851146689,0.0207702293379489,0.341843357853743,2229.0,2143.0,73.0,13.0,0.0327501121579183,0.0058322117541498,0.6200089726334679,0.3414087034544639,2290.0,2213.0,64.0,13.0,0.0279475982532751,0.0056768558951965,0.6100436681222707,0.3563318777292576,0.17229208030002202,0.2659880504536402,0.18631863186318637,0.1588057118130679,0.278600269179004,0.2537117903930131,1,Zamora Chinchipe,Chinchipe,Zumba,7984.0,4088.0,3896.0,0.5120240480961924,0.4879759519038076,0.011773547094188376,0.08466933867735471,0.11360220440881763,0.10207915831663326,0.08517034068136273,0.07715430861723446,0.07778056112224449,0.06688376753507014,0.05511022044088176,0.05260521042084168,0.037575150300601205,0.0407064128256513,0.08679859719438877,0.033066132264529056,0.02379759519038076,0.021292585170340682,0.017409819639278557,0.012525050100200401,7876.0,4304.0,3572.0,0.5464702894870492,108.0,0.0,0.0
EC090750,2022,15.88230403660616,31655425.20741422,947,4256,0.0001627701963103,13.0,33,0.1915043648165062,0.0306681523876009,341882967.2481383,Guayas,Durán,Eloy Alfaro,303831,105221,198610,0.6536857661002333,114766.0,105615.0,7437.0,1656.0,0.0648014220239443,0.0144293606120279,0.0219751494345015,0.0007754909990763,0.0080773051252113,0.0013070073018141,0.0010891727515117,0.381010055242842,0.0061429343185263,0.0019256574246728,0.0034940661868497,0.0011240262795601,0.0026401547496645,0.0041301430737326,0.0101423766620776,0.4661572242650262,115952.0,107264.0,7936.0,739.0,0.0684421139781978,0.0063733268938871,0.4659083068856078,0.4591641368842279,58207.0,53241.0,4101.0,827.0,0.0704554435033587,0.0142079131375951,0.0234336076416925,0.0007559228271513,0.0103595787448245,0.0014946655900493,0.0007731028914048,0.3921693267132819,0.0125929870977717,0.0017867266823577,0.0029721511158451,0.0012197845619942,0.0019585273248921,0.0065799646090676,0.0096208359819265,0.4489666191351555,56559.0,52374.0,3336.0,829.0,0.0589826552803267,0.0146572605597694,0.0204741950883148,0.0007956293428101,0.0057285312682331,0.0011138810799342,0.0014144521649958,0.3695256281051645,0.0119698014462773,0.0020686362913064,0.0040311886702381,0.0010254778196219,0.0033416432398026,0.0099895684152831,0.0106791138457186,0.4838487243409537,58773.0,54020.0,4438.0,307.0,0.0755108638320317,0.0052234869753117,0.4827727017508039,0.4363568305174145,57179.0,53244.0,3498.0,432.0,0.0611763059864635,0.0075552213225135,0.4485737770859931,0.482607250913797,-0.08514716902218422,0.00674417000137989,-0.05679729242187359,-0.11432309623578923,0.046415871233389416,-0.03403347382780392,1,Guayas,Durán,Eloy Alfaro,303910.0,148306.0,155604.0,0.4879931558685137,0.5120068441314863,0.005758283702411898,0.08214603007469316,0.09813102563258859,0.08919745977427528,0.08992464874469415,0.08204073574413477,0.07208055016287716,0.06732256260076996,0.06853673785002139,0.057089269849626534,0.053124280214537196,0.04581948603204896,0.0874568128722319,0.03712941331315192,0.02796551610674213,0.01905498338323846,0.011207265308808528,0.006014938633147972,303831.0,198610.0,105221.0,0.6536857661002333,79.0,0.0,0.0
EC240152,2022,1.030296852102838,8989954.560171569,133,1105,0.0001257652834101,12.0,7,0.2857158426474108,-0.2560030537928754,1146704835.102723,Santa Elena,Santa Elena,Colonche,39988,15668,24320,0.608182454736421,25152.0,22746.0,1401.0,994.0,0.0557013358778625,0.0395197201017811,0.0146708015267175,0.0015108142493638,0.0023059796437659,0.0020674300254452,0.0016698473282442,0.1841205470737913,0.0060830152671755,0.0021469465648854,0.0020276717557251,0.0017891221374045,0.0026240458015267,0.0034788486005089,0.0117684478371501,0.6585162213740458,25272.0,23555.0,1396.0,319.0,0.0552389996834441,0.0126226654004431,0.2563706869262425,0.6756885090218424,12480.0,11163.0,714.0,598.0,0.0572115384615384,0.0479166666666666,0.0150641025641025,0.0015224358974358,0.0025641025641025,0.0022435897435897,0.0015224358974358,0.1899038461538461,0.0120192307692307,0.0019230769230769,0.0020833333333333,0.0023237179487179,0.0018429487179487,0.007051282051282,0.0104967948717948,0.6439102564102565,12672.0,11583.0,687.0,396.0,0.0542140151515151,0.03125,0.0142834595959595,0.0014993686868686,0.0020517676767676,0.0018939393939393,0.0018150252525252,0.1784248737373737,0.012310606060606,0.0023674242424242,0.0019728535353535,0.0012626262626262,0.003393308080808,0.0068655303030303,0.0130208333333333,0.6729008838383839,12535.0,11575.0,775.0,184.0,0.0618268847227762,0.0146788990825688,0.270283207020343,0.6531312325488632,12737.0,11980.0,621.0,135.0,0.0487555939389181,0.0105990421606343,0.242678809766821,0.6978880427102143,-0.4743956743002544,-0.4193178220955999,-0.45400641025641036,-0.49447601010101017,-0.3828480255285202,-0.4552092329433933,0,Santa Elena,Santa Elena,Colonche,40058.0,20256.0,19802.0,0.5056667831644116,0.4943332168355884,0.008387837635428629,0.09868191122871836,0.11862798941534775,0.0932647660891707,0.0913924809026911,0.07579010434869439,0.06700284587348344,0.06575465574916371,0.06188526636377253,0.053572320135803084,0.043212342103949274,0.0359978031853812,0.09366418692895302,0.029332467921513804,0.024214888411802887,0.01759948075290828,0.012581756453142943,0.009036896500074892,39988.0,24320.0,15668.0,0.608182454736421,70.0,0.0,0.0
EC010157,2022,0.7704128920096105,496077.375,32,465,8.37606420179907e-05,22.0,1,0.4810685492046088,-0.2850000955860508,983900796.2220972,Azuay,Cuenca,Molleturo,6882,2536,4346,0.6315024702121477,4490.0,3898.0,432.0,158.0,0.0962138084632516,0.0351893095768374,0.0273942093541202,0.0022271714922048,0.0017817371937639,0.0020044543429844,0.0026726057906458,0.2665924276169265,0.0053452115812917,0.0044543429844097,0.0020044543429844,0.0022271714922048,0.0033407572383073,0.0027839643652561,0.0623608017817371,0.4748329621380846,4594.0,4168.0,385.0,40.0,0.0838049629952111,0.0087070091423596,0.4053112755768394,0.5019590770570309,2399.0,2074.0,251.0,75.0,0.1046269278866194,0.031263026260942,0.0295956648603584,0.0025010421008753,0.0012505210504376,0.0008336807002917,0.0025010421008753,0.267611504793664,0.011671529804085,0.0025010421008753,0.0025010421008753,0.0016673614005835,0.0020842017507294,0.0029178824510212,0.0491871613172155,0.4877032096706961,2091.0,1824.0,181.0,83.0,0.0865614538498326,0.0396939263510282,0.0248684839789574,0.0019129603060736,0.002391200382592,0.0033476805356288,0.0028694404591104,0.2654232424677188,0.0095648015303682,0.0066953610712577,0.0014347202295552,0.0028694404591104,0.0047824007651841,0.0086083213773314,0.0774748923959827,0.4600669536107126,2448.0,2223.0,202.0,23.0,0.082516339869281,0.0093954248366013,0.4027777777777778,0.5053104575163399,2146.0,1945.0,183.0,17.0,0.0852749301025163,0.0079217148182665,0.4082013047530289,0.4981360671015843,-0.20824053452115815,-0.09664780148019153,-0.22009170487703206,-0.19464371114299378,-0.10253267973856206,-0.08993476234855541,0,Azuay,Cuenca,Molleturo,6882.0,3303.0,3579.0,0.479947689625109,0.520052310374891,0.012205754141238012,0.08660273176402208,0.12627143272304564,0.11304853240337111,0.08137169427492008,0.06306306306306306,0.05826794536471956,0.057396105783202554,0.053327521069456554,0.04286544609125254,0.04417320546352804,0.03966870095902354,0.0972101133391456,0.03458297006684104,0.027753560011624528,0.02746294681778553,0.02034292356873002,0.014385353095030515,6882.0,4346.0,2536.0,0.6315024702121477,0.0,0.0,0.0
EC010160,2022,10.8171784735146,2152399.911458333,1612,628,0.0002851173261186,22.0,1,0.4961362120985396,-0.3410873573656216,25331206.10601374,Azuay,Cuenca,Paccha,8497,5549,2948,0.34694598093444745,3648.0,3268.0,302.0,77.0,0.0827850877192982,0.0211074561403508,0.0501644736842105,0.0043859649122807,0.0024671052631578,0.0032894736842105,0.0021929824561403,0.3585526315789473,0.003563596491228,0.0010964912280701,0.0024671052631578,0.0054824561403508,0.0030153508771929,0.0058936403508771,0.0819627192982456,0.3618421052631579,3694.0,3370.0,298.0,26.0,0.0806713589604764,0.0070384407146724,0.5793178126691932,0.3329723876556578,2024.0,1797.0,181.0,46.0,0.0894268774703557,0.0227272727272727,0.0578063241106719,0.0024703557312252,0.0019762845849802,0.0019762845849802,0.0019762845849802,0.3616600790513834,0.0059288537549407,0.000494071146245,0.0024703557312252,0.0064229249011857,0.0034584980237154,0.0108695652173913,0.0800395256916996,0.350296442687747,1624.0,1471.0,121.0,31.0,0.0745073891625615,0.0190886699507389,0.0406403940886699,0.0067733990147783,0.0030788177339901,0.0049261083743842,0.0024630541871921,0.354679802955665,0.0086206896551724,0.001847290640394,0.0024630541871921,0.0043103448275862,0.0024630541871921,0.0129310344827586,0.08435960591133,0.3762315270935961,2049.0,1868.0,165.0,16.0,0.0805270863836017,0.0078086871644704,0.5861395802830649,0.3255246461688628,1645.0,1502.0,133.0,10.0,0.0808510638297872,0.0060790273556231,0.5708206686930091,0.3422492401215805,-0.00328947368421062,0.24634542501353546,0.011363636363636409,-0.021551724137931105,0.2606149341142021,0.2285714285714286,1,Azuay,Cuenca,Paccha,8497.0,3943.0,4554.0,0.46404613392962224,0.5359538660703778,0.015534894668706603,0.06814169706955396,0.08956102153701306,0.09238554784041426,0.08791338119336237,0.08049899964693422,0.08214663999058491,0.07084853477698011,0.06637636812992821,0.053430622572672705,0.04531010945039426,0.03942567965164175,0.08661880663763681,0.03471813581263976,0.028598328821937153,0.022125456043309403,0.019183241143933154,0.0171825350123573,8497.0,2948.0,5549.0,0.34694598093444745,0.0,0.0,0.0
